"iso3c","year","pop","emissions","em_pc","income_class","emissions_class"
"ABW",2010,101900,1068684,10.4875760549558,"high income","high emissions"
"ABW",2011,102174,938828,9.18852154168379,"high income","middle emissions"
"ABW",2012,102559,1219301,11.8887762166168,"high income","high emissions"
"ABW",2013,103016,1244639,12.0819969713443,"high income","high emissions"
"ABW",2014,103509,1221309,11.7990609512216,"high income","high emissions"
"ABW",2015,104000,1220990,11.7402884615385,"high income","high emissions"
"ABW",2016,104458,1165649,11.1590208504854,"high income","high emissions"
"ABW",2017,104877,947408,9.03351545143358,"high income","middle emissions"
"ABW",2018,105257,921262,8.75250102130975,"high income","middle emissions"
"ABW",2019,105598,1026329,9.71920869713442,"high income","middle emissions"
"ABW",2020,105900,827613,7.81504249291785,"high income","middle emissions"
"ABW",2021,106164,849571,8.00243962171734,"high income","middle emissions"
"ABW",2022,106397,871495,8.19097342970197,"high income","middle emissions"
"ABW",2023,106609,893455,8.38067142548941,"high income","middle emissions"
"ABW",2024,106807,915435,8.57092699916672,"high income","middle emissions"
"ABW",2025,107000,937377,8.76053271028037,"high income","middle emissions"
"ABW",2026,107196,1016039,9.47832941527669,"high income","middle emissions"
"ABW",2027,107394,1094699,10.1932975771458,"high income","high emissions"
"ABW",2028,107595,1173360,10.9053394674474,"high income","high emissions"
"ABW",2029,107797,1252068,11.6150542222882,"high income","high emissions"
"ABW",2030,108000,1330722,12.3215,"high income","high emissions"
"ABW",2031,108201,1411488,13.0450550364599,"high income","high emissions"
"ABW",2032,108392,1492274,13.7673813565577,"high income","high emissions"
"ABW",2033,108562,1573057,14.4899412317385,"high income","high emissions"
"ABW",2034,108701,1653911,15.2152326105556,"high income","high emissions"
"ABW",2035,108800,1734686,15.9438051470588,"high income","high emissions"
"ABW",2036,108851,1894928,17.4084574326373,"high income","high emissions"
"ABW",2037,108859,2055172,18.8792107221268,"high income","high emissions"
"ABW",2038,108831,2215393,20.3562679751174,"high income","high emissions"
"ABW",2039,108775,2375623,21.8397885543553,"high income","high emissions"
"ABW",2040,108700,2535891,23.3292640294388,"high income","high emissions"
"ABW",2041,108612,2651292,24.4106728538283,"high income","high emissions"
"ABW",2042,108514,2766715,25.4963875628951,"high income","high emissions"
"ABW",2043,108411,2882161,26.5855033160842,"high income","high emissions"
"ABW",2044,108305,2997589,27.6772909837958,"high income","high emissions"
"ABW",2045,108200,3113027,28.7710443622921,"high income","high emissions"
"ABW",2046,108100,3334868,30.8498427382054,"high income","high emissions"
"ABW",2047,108012,3556700,32.9287486575566,"high income","high emissions"
"ABW",2048,107944,3778540,35.0046320314237,"high income","high emissions"
"ABW",2049,107904,4000351,37.0732410290629,"high income","high emissions"
"ABW",2050,107900,4222165,39.1303521779425,"high income","high emissions"
"AFG",2010,28422700,30595986,1.07646303834611,"low income","low emissions"
"AFG",2011,29351510,35796776,1.21958890701024,"low income","low emissions"
"AFG",2012,30388629,33214164,1.09298000906852,"low income","low emissions"
"AFG",2013,31493093,31200878,0.990721298793993,"low income","low emissions"
"AFG",2014,32623938,30927092,0.947987701546024,"low income","low emissions"
"AFG",2015,33740200,30524671,0.904697393613553,"low income","low emissions"
"AFG",2016,34811199,29118415,0.836466879523455,"low income","low emissions"
"AFG",2017,35847400,31599405,0.881497821320375,"low income","low emissions"
"AFG",2018,36869551,31708048,0.860006350497732,"low income","low emissions"
"AFG",2019,37898401,31243062,0.824389978880639,"low income","low emissions"
"AFG",2020,38954700,29247861,0.750817256967709,"low income","low emissions"
"AFG",2021,40054777,29740256,0.742489616157394,"low income","low emissions"
"AFG",2022,41197278,30232644,0.733850522842796,"low income","low emissions"
"AFG",2023,42376431,30725028,0.725049922207937,"low income","low emissions"
"AFG",2024,43586463,31217425,0.716218358897348,"low income","low emissions"
"AFG",2025,44821600,31709814,0.707467247934032,"low income","low emissions"
"AFG",2026,46076729,32294242,0.700879656626667,"low income","low emissions"
"AFG",2027,47349371,32878658,0.694384261197472,"low income","low emissions"
"AFG",2028,48637710,33463065,0.688006589948417,"low income","low emissions"
"AFG",2029,49939925,34047484,0.68176882524353,"low income","low emissions"
"AFG",2030,51254200,34631907,0.675689153279146,"low income","low emissions"
"AFG",2031,52578547,35246780,0.670364283744851,"low income","low emissions"
"AFG",2032,53910308,35861659,0.665209684945595,"low income","low emissions"
"AFG",2033,55246655,36476535,0.660248751711755,"low income","low emissions"
"AFG",2034,56584761,37091416,0.655501858530427,"low income","low emissions"
"AFG",2035,57921800,37706291,0.65098617446281,"low income","low emissions"
"AFG",2036,59255371,38406745,0.648156350248824,"low income","low emissions"
"AFG",2037,60584782,39107206,0.645495530544288,"low income","low emissions"
"AFG",2038,61909768,39807664,0.642994882487688,"low income","low emissions"
"AFG",2039,63230062,40508122,0.640646564604033,"low income","low emissions"
"AFG",2040,64545400,41208577,0.638443281783055,"low income","low emissions"
"AFG",2041,65855517,42311906,0.642495996197251,"low income","low emissions"
"AFG",2042,67160153,43415225,0.646443211646644,"low income","low emissions"
"AFG",2043,68459051,44518555,0.650294655705934,"low income","low emissions"
"AFG",2044,69751953,45621889,0.654058947998202,"low income","low emissions"
"AFG",2045,71038600,46725209,0.657743944841255,"low income","low emissions"
"AFG",2046,72318621,47826868,0.661335453285261,"low income","low emissions"
"AFG",2047,73591190,48928525,0.664869327429003,"low income","low emissions"
"AFG",2048,74855369,50030185,0.668358003819339,"low income","low emissions"
"AFG",2049,76110219,51131845,0.67181313720829,"low income","low emissions"
"AFG",2050,77354800,52216767,0.675029435794547,"low income","low emissions"
"AGO",2010,22057300,184907048,8.38303183073178,"middle income","middle emissions"
"AGO",2011,23112840,184173658,7.96845640778026,"middle income","middle emissions"
"AGO",2012,24282079,185319548,7.6319473303748,"middle income","middle emissions"
"AGO",2013,25503759,190487696,7.46900470632584,"middle income","middle emissions"
"AGO",2014,26716619,193224991,7.23238936034533,"middle income","middle emissions"
"AGO",2015,27859400,198551608,7.12691615756262,"middle income","middle emissions"
"AGO",2016,28886731,198955119,6.88742242935,"middle income","middle emissions"
"AGO",2017,29816795,194133460,6.51087616895109,"middle income","middle emissions"
"AGO",2018,30683663,193530127,6.30726934395023,"middle income","middle emissions"
"AGO",2019,31521408,194982643,6.18572124062478,"middle income","middle emissions"
"AGO",2020,32364100,191654509,5.92182415083379,"middle income","middle emissions"
"AGO",2021,33238619,190288842,5.72493225425521,"middle income","middle emissions"
"AGO",2022,34143073,188923169,5.53327959085581,"middle income","middle emissions"
"AGO",2023,35068377,187557501,5.3483370787305,"middle income","middle emissions"
"AGO",2024,36005448,186191838,5.17121292311097,"middle income","middle emissions"
"AGO",2025,36945200,184826165,5.00271117763607,"middle income","middle emissions"
"AGO",2026,37880361,182427362,4.8158823512796,"middle income","low emissions"
"AGO",2027,38810900,180028558,4.63860817450768,"middle income","low emissions"
"AGO",2028,39738598,177629752,4.469955180603,"middle income","low emissions"
"AGO",2029,40665238,175230951,4.30910919542632,"middle income","low emissions"
"AGO",2030,41592600,172832147,4.15535809254531,"middle income","low emissions"
"AGO",2031,42521901,169498641,3.98614918462841,"middle income","low emissions"
"AGO",2032,43452104,166165134,3.82409869036491,"middle income","low emissions"
"AGO",2033,44381606,162831633,3.66889907048429,"middle income","low emissions"
"AGO",2034,45308805,159498131,3.52024581094116,"middle income","low emissions"
"AGO",2035,46232100,156164623,3.37783970444778,"middle income","low emissions"
"AGO",2036,47150061,152769930,3.24007915917649,"middle income","low emissions"
"AGO",2037,48061954,149375234,3.1079725555894,"middle income","low emissions"
"AGO",2038,48967216,145980545,2.98118939414485,"middle income","low emissions"
"AGO",2039,49865285,142585852,2.85942117848118,"middle income","low emissions"
"AGO",2040,50755600,139191160,2.74238034817833,"middle income","low emissions"
"AGO",2041,51637588,138291209,2.67811132076889,"middle income","low emissions"
"AGO",2042,52510630,137391264,2.61644668898469,"middle income","low emissions"
"AGO",2043,53374099,136491311,2.55725742555392,"middle income","low emissions"
"AGO",2044,54227365,135591362,2.50042320883561,"middle income","low emissions"
"AGO",2045,55069800,134691414,2.44583081834327,"middle income","low emissions"
"AGO",2046,55900840,134175661,2.40024409293313,"middle income","low emissions"
"AGO",2047,56720185,133659906,2.35647866804384,"middle income","low emissions"
"AGO",2048,57527600,133144153,2.31443955596966,"middle income","low emissions"
"AGO",2049,58322850,132628399,2.27403837432499,"middle income","low emissions"
"AGO",2050,59105700,132112648,2.23519301860903,"middle income","low emissions"
"ALB",2010,2940800,15976784,5.43280195865071,"middle income","middle emissions"
"ALB",2011,2928046,15594536,5.32591906001477,"middle income","middle emissions"
"ALB",2012,2922971,14519882,4.96750805943679,"middle income","low emissions"
"ALB",2013,2922492,14002675,4.79134758965978,"middle income","low emissions"
"ALB",2014,2923529,13709185,4.68925911116326,"middle income","low emissions"
"ALB",2015,2923000,12781531,4.37274409852891,"middle income","low emissions"
"ALB",2016,2918507,12451455,4.26637832288907,"middle income","low emissions"
"ALB",2017,2910383,12941192,4.44655978268152,"middle income","low emissions"
"ALB",2018,2899647,12832459,4.42552455523034,"middle income","low emissions"
"ALB",2019,2887313,12804773,4.43484062863985,"middle income","low emissions"
"ALB",2020,2874400,12018265,4.18113867241859,"middle income","low emissions"
"ALB",2021,2861695,10972511,3.83426989948265,"middle income","low emissions"
"ALB",2022,2849070,9926754,3.48420853120492,"middle income","low emissions"
"ALB",2023,2836167,8881003,3.13133993872716,"middle income","low emissions"
"ALB",2024,2822630,7835248,2.77586789625279,"middle income","low emissions"
"ALB",2025,2808100,6789494,2.4178248637869,"middle income","low emissions"
"ALB",2026,2792298,6433133,2.30388482891153,"middle income","low emissions"
"ALB",2027,2775252,6076775,2.18962998675436,"middle income","low emissions"
"ALB",2028,2757067,5720415,2.07481900149688,"middle income","low emissions"
"ALB",2029,2737848,5364053,1.95922235273835,"middle income","low emissions"
"ALB",2030,2717700,5007691,1.84262096625823,"middle income","low emissions"
"ALB",2031,2696711,4816851,1.78619473870207,"middle income","low emissions"
"ALB",2032,2674898,4626005,1.7294136075469,"middle income","low emissions"
"ALB",2033,2652259,4435168,1.672222810819,"middle income","low emissions"
"ALB",2034,2628793,4244329,1.61455428403834,"middle income","low emissions"
"ALB",2035,2604500,3998210,1.53511614513342,"middle income","low emissions"
"ALB",2036,2579394,3606681,1.39826680220238,"middle income","low emissions"
"ALB",2037,2553555,3215148,1.25908703748304,"middle income","low emissions"
"ALB",2038,2527079,2823617,1.11734417483585,"middle income","low emissions"
"ALB",2039,2500062,2432084,0.972809474325037,"middle income","low emissions"
"ALB",2040,2472600,2040552,0.825265712205775,"middle income","low emissions"
"ALB",2041,2444776,1825766,0.746802979086837,"middle income","low emissions"
"ALB",2042,2416624,1610976,0.666622527956356,"middle income","low emissions"
"ALB",2043,2388163,1396189,0.584628854898095,"middle income","low emissions"
"ALB",2044,2359415,1181404,0.500719034167368,"middle income","low emissions"
"ALB",2045,2330400,966614,0.41478458633711,"middle income","low emissions"
"ALB",2046,2301141,884770,0.384491867295398,"middle income","low emissions"
"ALB",2047,2271668,802920,0.353449535759627,"middle income","low emissions"
"ALB",2048,2242015,721074,0.321618722443873,"middle income","low emissions"
"ALB",2049,2212215,639229,0.288954283376616,"middle income","low emissions"
"ALB",2050,2182300,557381,0.25540988864959,"middle income","low emissions"
"ARE",2010,8271500,211312671,25.5470798525056,"high income","high emissions"
"ARE",2011,8682018,218426652,25.1585117653522,"high income","high emissions"
"ARE",2012,8913724,229785948,25.7788942085261,"high income","high emissions"
"ARE",2013,9028422,240970582,26.6902213919553,"high income","high emissions"
"ARE",2014,9087913,244201627,26.8710348569578,"high income","high emissions"
"ARE",2015,9154000,259021410,28.2959809919161,"high income","high emissions"
"ARE",2016,9275182,269477805,29.0536406724957,"high income","high emissions"
"ARE",2017,9446743,276979897,29.3201473777788,"high income","high emissions"
"ARE",2018,9650662,274403140,28.4336079742509,"high income","high emissions"
"ARE",2019,9868921,296145913,30.0079322754737,"high income","high emissions"
"ARE",2020,10083500,283253347,28.0907767144345,"high income","high emissions"
"ARE",2021,10280235,285213378,27.743857800916,"high income","high emissions"
"ARE",2022,10460392,287173402,27.4534072910461,"high income","high emissions"
"ARE",2023,10629090,289133430,27.2020869143078,"high income","high emissions"
"ARE",2024,10791453,291093457,26.9744451465433,"high income","high emissions"
"ARE",2025,10952600,293053484,26.7565221043405,"high income","high emissions"
"ARE",2026,11116614,294353140,26.4786687745027,"high income","high emissions"
"ARE",2027,11283417,295652789,26.2024162538706,"high income","high emissions"
"ARE",2028,11451894,296952439,25.9304215529763,"high income","high emissions"
"ARE",2029,11620927,298252096,25.6650864427597,"high income","high emissions"
"ARE",2030,11789400,299551744,25.4085656606782,"high income","high emissions"
"ARE",2031,11956399,299886941,25.0817107224341,"high income","high emissions"
"ARE",2032,12121820,300222136,24.7670841507298,"high income","high emissions"
"ARE",2033,12285761,300557333,24.463875945495,"high income","high emissions"
"ARE",2034,12448322,300892526,24.1713321683035,"high income","high emissions"
"ARE",2035,12609600,301227721,23.8887610233473,"high income","high emissions"
"ARE",2036,12769590,298809689,23.4001004730771,"high income","high emissions"
"ARE",2037,12927866,296391655,22.9265723360685,"high income","high emissions"
"ARE",2038,13083897,293973626,22.4683537328366,"high income","high emissions"
"ARE",2039,13237152,291555596,22.0255532307856,"high income","high emissions"
"ARE",2040,13387100,289137561,21.5982222438019,"high income","high emissions"
"ARE",2041,13533241,294137638,21.7344565134102,"high income","high emissions"
"ARE",2042,13675193,299137713,21.8744783346019,"high income","high emissions"
"ARE",2043,13812604,304137786,22.0188594417099,"high income","high emissions"
"ARE",2044,13945124,309137866,22.1681690316988,"high income","high emissions"
"ARE",2045,14072400,314137945,22.3229829311276,"high income","high emissions"
"ARE",2046,14194148,315907153,22.256154649085,"high income","high emissions"
"ARE",2047,14310352,317676355,22.1990594640859,"high income","high emissions"
"ARE",2048,14421061,319445574,22.151322569123,"high income","high emissions"
"ARE",2049,14526327,321214775,22.1125942573095,"high income","high emissions"
"ARE",2050,14626200,322983984,22.082563071748,"high income","high emissions"
"ARG",2010,41223900,474136468,11.5014947154442,"middle income","high emissions"
"ARG",2011,41657143,479799587,11.5178226936975,"middle income","high emissions"
"ARG",2012,42096526,487919516,11.5904936193547,"middle income","high emissions"
"ARG",2013,42538007,489017386,11.496010755746,"middle income","high emissions"
"ARG",2014,42977546,497978601,11.5869482403672,"middle income","high emissions"
"ARG",2015,43411100,504041202,11.6108829769345,"middle income","high emissions"
"ARG",2016,43835432,507143080,11.5692501901202,"middle income","high emissions"
"ARG",2017,44250523,502240003,11.3499224178661,"middle income","high emissions"
"ARG",2018,44657157,498266546,11.1575966647407,"middle income","high emissions"
"ARG",2019,45056121,492955524,10.9409224109639,"middle income","high emissions"
"ARG",2020,45448200,463268847,10.1933376239323,"middle income","high emissions"
"ARG",2021,45834073,466333069,10.1743754913512,"middle income","high emissions"
"ARG",2022,46213998,469397295,10.1570371600397,"middle income","high emissions"
"ARG",2023,46588126,472461515,10.141243178573,"middle income","high emissions"
"ARG",2024,46956609,475525741,10.1269182576621,"middle income","high emissions"
"ARG",2025,47319600,478589963,10.1139900379547,"middle income","high emissions"
"ARG",2026,47677266,484276514,10.1573885130074,"middle income","high emissions"
"ARG",2027,48029846,489963071,10.2012209449932,"middle income","high emissions"
"ARG",2028,48377592,495649626,10.2454381359039,"middle income","high emissions"
"ARG",2029,48720758,501336185,10.2899914857647,"middle income","high emissions"
"ARG",2030,49059600,507022741,10.3348323467782,"middle income","high emissions"
"ARG",2031,49394281,501825153,10.1595800736527,"middle income","high emissions"
"ARG",2032,49724612,496627570,9.98756048614316,"middle income","middle emissions"
"ARG",2033,50050312,491429980,9.81871961157804,"middle income","middle emissions"
"ARG",2034,50371101,486232386,9.65300293912575,"middle income","middle emissions"
"ARG",2035,50686700,481018301,9.49002994868476,"middle income","middle emissions"
"ARG",2036,50996846,476410083,9.34195191208492,"middle income","middle emissions"
"ARG",2037,51301340,471801862,9.19667716281875,"middle income","middle emissions"
"ARG",2038,51600001,467193646,9.05414025088876,"middle income","middle emissions"
"ARG",2039,51892648,462585431,8.91427685478683,"middle income","middle emissions"
"ARG",2040,52179100,457977211,8.77702396170114,"middle income","middle emissions"
"ARG",2041,52459190,454285392,8.65978662651863,"middle income","middle emissions"
"ARG",2042,52732814,450593570,8.54484211671313,"middle income","middle emissions"
"ARG",2043,52999883,446901747,8.43212704828047,"middle income","middle emissions"
"ARG",2044,53260308,443209923,8.32158017186082,"middle income","middle emissions"
"ARG",2045,53514000,439518105,8.21314244870501,"middle income","middle emissions"
"ARG",2046,53760841,434009282,8.07296303270256,"middle income","middle emissions"
"ARG",2047,54000596,428500454,7.93510601253364,"middle income","middle emissions"
"ARG",2048,54233001,422991627,7.79952462892474,"middle income","middle emissions"
"ARG",2049,54457790,417482804,7.66617235109982,"middle income","middle emissions"
"ARG",2050,54674700,411973976,7.53500203933446,"middle income","middle emissions"
"ARM",2010,2915400,7332334,2.51503532962887,"middle income","low emissions"
"ARM",2011,2911238,7980420,2.74124616400308,"middle income","low emissions"
"ARM",2012,2911243,8886162,3.05236010872332,"middle income","low emissions"
"ARM",2013,2913548,8761876,3.00728733489203,"middle income","low emissions"
"ARM",2014,2916289,8803324,3.01867338936573,"middle income","low emissions"
"ARM",2015,2917600,8378000,2.87153825061695,"middle income","low emissions"
"ARM",2016,2916022,8543355,2.9297978547487,"middle income","low emissions"
"ARM",2017,2911715,8799685,3.02216563090824,"middle income","low emissions"
"ARM",2018,2905248,8948015,3.07994876857329,"middle income","low emissions"
"ARM",2019,2897188,9465515,3.26713868758258,"middle income","low emissions"
"ARM",2020,2888100,8368254,2.89749454658772,"middle income","low emissions"
"ARM",2021,2878441,8581451,2.98128431327931,"middle income","low emissions"
"ARM",2022,2868216,8794647,3.06624291894334,"middle income","low emissions"
"ARM",2023,2857322,9007847,3.15254878519117,"middle income","low emissions"
"ARM",2024,2845651,9221043,3.24039841849897,"middle income","low emissions"
"ARM",2025,2833100,9434241,3.3300063534644,"middle income","low emissions"
"ARM",2026,2819605,9661180,3.42643029786087,"middle income","low emissions"
"ARM",2027,2805276,9888124,3.52483106831556,"middle income","low emissions"
"ARM",2028,2790264,10115064,3.62512794488263,"middle income","low emissions"
"ARM",2029,2774721,10342005,3.72722338570256,"middle income","low emissions"
"ARM",2030,2758800,10568944,3.83099318544295,"middle income","low emissions"
"ARM",2031,2742637,10797970,3.93707588718449,"middle income","low emissions"
"ARM",2032,2726311,11026991,4.04465631397152,"middle income","low emissions"
"ARM",2033,2709887,11256012,4.15368316095837,"middle income","low emissions"
"ARM",2034,2693428,11485032,4.26409467786033,"middle income","low emissions"
"ARM",2035,2677000,11714052,4.37581322375794,"middle income","low emissions"
"ARM",2036,2660653,11863888,4.45901363311939,"middle income","low emissions"
"ARM",2037,2644384,12013726,4.54310947275434,"middle income","low emissions"
"ARM",2038,2628180,12163567,4.6281331567853,"middle income","low emissions"
"ARM",2039,2612023,12313398,4.71412311453613,"middle income","low emissions"
"ARM",2040,2595900,12463236,4.80112330983474,"middle income","low emissions"
"ARM",2041,2579788,12711514,4.92734829373576,"middle income","low emissions"
"ARM",2042,2563643,12959798,5.05522726838331,"middle income","middle emissions"
"ARM",2043,2547414,13208077,5.18489613388322,"middle income","middle emissions"
"ARM",2044,2531050,13456349,5.3165085636396,"middle income","middle emissions"
"ARM",2045,2514500,13704634,5.45024219526745,"middle income","middle emissions"
"ARM",2046,2497721,13899131,5.56472520349551,"middle income","middle emissions"
"ARM",2047,2480699,14093628,5.68131321051042,"middle income","middle emissions"
"ARM",2048,2463426,14288123,5.80010237774546,"middle income","middle emissions"
"ARM",2049,2445895,14482624,5.92119612657125,"middle income","middle emissions"
"ARM",2050,2428100,14677122,6.04469420534574,"middle income","middle emissions"
"AUS",2010,22156600,579236221,26.1428297211666,"high income","high emissions"
"AUS",2011,22525088,583552357,25.9067736827488,"high income","high emissions"
"AUS",2012,22871824,584062833,25.5363469481052,"high income","high emissions"
"AUS",2013,23198567,574157314,24.7496888062095,"high income","high emissions"
"AUS",2014,23507073,564578083,24.0173705590654,"high income","high emissions"
"AUS",2015,23799100,572174416,24.0418509943653,"high income","high emissions"
"AUS",2016,24076768,570457413,23.6932719956433,"high income","high emissions"
"AUS",2017,24343654,576389418,23.6771939824646,"high income","high emissions"
"AUS",2018,24603695,572587181,23.2724060755915,"high income","high emissions"
"AUS",2019,24860831,585540769,23.5527432288969,"high income","high emissions"
"AUS",2020,25119000,554705162,22.0830909669971,"high income","high emissions"
"AUS",2021,25381212,552590772,21.7716463658237,"high income","high emissions"
"AUS",2022,25646758,550476377,21.463780217367,"high income","high emissions"
"AUS",2023,25913997,548361981,21.1608414170921,"high income","high emissions"
"AUS",2024,26181291,546247589,20.8640432971774,"high income","high emissions"
"AUS",2025,26447000,544133192,20.5744769539078,"high income","high emissions"
"AUS",2026,26709790,539018798,20.1805704200595,"high income","high emissions"
"AUS",2027,26969551,533904401,19.7965624640914,"high income","high emissions"
"AUS",2028,27226477,528790004,19.4219033185968,"high income","high emissions"
"AUS",2029,27480761,523675607,19.056080979708,"high income","high emissions"
"AUS",2030,27732600,518561208,18.6986149152982,"high income","high emissions"
"AUS",2031,27982169,509814316,18.2192565558445,"high income","high emissions"
"AUS",2032,28229569,501067436,17.7497373764367,"high income","high emissions"
"AUS",2033,28474886,492320545,17.2896405976832,"high income","high emissions"
"AUS",2034,28718201,483573659,16.8385777019946,"high income","high emissions"
"AUS",2035,28959600,474826771,16.3961785038467,"high income","high emissions"
"AUS",2036,29199213,465222820,15.9327177756469,"high income","high emissions"
"AUS",2037,29437361,455618867,15.4775717497231,"high income","high emissions"
"AUS",2038,29674412,446014920,15.0302866995309,"high income","high emissions"
"AUS",2039,29910736,436410968,14.5904456513541,"high income","high emissions"
"AUS",2040,30146700,426807020,14.1576696620194,"high income","high emissions"
"AUS",2041,30382633,421012008,13.8569954750136,"high income","high emissions"
"AUS",2042,30618702,415217000,13.5608949066489,"high income","high emissions"
"AUS",2043,30855035,409421992,13.2692117186061,"high income","high emissions"
"AUS",2044,31091758,403626981,12.9817999033699,"high income","high emissions"
"AUS",2045,31329000,397831965,12.6985210188643,"high income","high emissions"
"AUS",2046,31566842,387442599,12.2737206021432,"high income","high emissions"
"AUS",2047,31805181,377053230,11.8550883266472,"high income","high emissions"
"AUS",2048,32043869,366663859,11.442558918213,"high income","high emissions"
"AUS",2049,32282758,356274490,11.0360611072945,"high income","high emissions"
"AUS",2050,32521700,345885118,10.6355177619866,"high income","high emissions"
"AUT",2010,8393600,85608870,10.1993030404117,"high income","high emissions"
"AUT",2011,8446551,84114897,9.95849039448172,"high income","middle emissions"
"AUT",2012,8507281,81094563,9.53237150624271,"high income","middle emissions"
"AUT",2013,8570066,82153593,9.58610972190879,"high income","middle emissions"
"AUT",2014,8629181,78886827,9.14186722934656,"high income","middle emissions"
"AUT",2015,8678900,79901717,9.20643364942562,"high income","middle emissions"
"AUT",2016,8715109,80368475,9.22174065751788,"high income","middle emissions"
"AUT",2017,8740136,83289818,9.52957917359638,"high income","middle emissions"
"AUT",2018,8757918,81036811,9.25297667779031,"high income","middle emissions"
"AUT",2019,8772393,83965838,9.57160013236981,"high income","middle emissions"
"AUT",2020,8787500,76040004,8.65320102418208,"high income","middle emissions"
"AUT",2021,8806313,72801743,8.26699471163471,"high income","middle emissions"
"AUT",2022,8828452,69563475,7.87946459922985,"high income","middle emissions"
"AUT",2023,8852674,66325209,7.49211018049462,"high income","middle emissions"
"AUT",2024,8877738,63086937,7.10619495641795,"high income","middle emissions"
"AUT",2025,8902400,59848670,6.72275678468728,"high income","middle emissions"
"AUT",2026,8925658,56514530,6.3316934168887,"high income","middle emissions"
"AUT",2027,8947469,53180382,5.94362293962684,"high income","middle emissions"
"AUT",2028,8968031,49846236,5.55821406058922,"high income","middle emissions"
"AUT",2029,8987542,46512087,5.17517325649215,"high income","middle emissions"
"AUT",2030,9006200,43177947,4.79424696320313,"high income","low emissions"
"AUT",2031,9024175,42344744,4.69236733551821,"high income","low emissions"
"AUT",2032,9041523,41511539,4.59121090550784,"high income","low emissions"
"AUT",2033,9058274,40678344,4.49073896417794,"high income","low emissions"
"AUT",2034,9074457,39845139,4.39091165454859,"high income","low emissions"
"AUT",2035,9090100,38888234,4.27808648969758,"high income","low emissions"
"AUT",2036,9105248,37632292,4.1330331694425,"high income","low emissions"
"AUT",2037,9120010,36376355,3.98863104316772,"high income","low emissions"
"AUT",2038,9134506,35120413,3.84480704265781,"high income","low emissions"
"AUT",2039,9148862,33864474,3.70149577073083,"high income","low emissions"
"AUT",2040,9163200,32608535,3.55864054042256,"high income","low emissions"
"AUT",2041,9177613,32386663,3.5288765172382,"high income","low emissions"
"AUT",2042,9192076,32164793,3.49918701716565,"high income","low emissions"
"AUT",2043,9206531,31942924,3.46959392196692,"high income","low emissions"
"AUT",2044,9220925,31721058,3.44011669111288,"high income","low emissions"
"AUT",2045,9235200,31499187,3.4107747531185,"high income","low emissions"
"AUT",2046,9249305,31603829,3.41688689042042,"high income","low emissions"
"AUT",2047,9263201,31708466,3.42305710520586,"high income","low emissions"
"AUT",2048,9276855,31813104,3.42929839908029,"high income","low emissions"
"AUT",2049,9290233,31917743,3.43562351988373,"high income","low emissions"
"AUT",2050,9303300,32022381,3.44204540324401,"high income","low emissions"
"AZE",2010,9093200,47602746,5.23498284432323,"middle income","middle emissions"
"AZE",2011,9201387,50463190,5.48430252960776,"middle income","middle emissions"
"AZE",2012,9309558,54055489,5.80645063922476,"middle income","middle emissions"
"AZE",2013,9416015,55571425,5.90179869084746,"middle income","middle emissions"
"AZE",2014,9519062,57626115,6.05375981372955,"middle income","middle emissions"
"AZE",2015,9617000,57475323,5.97642955183529,"middle income","middle emissions"
"AZE",2016,9708457,57691136,5.94235891450104,"middle income","middle emissions"
"AZE",2017,9793351,57124165,5.83295390923903,"middle income","middle emissions"
"AZE",2018,9871928,57689651,5.84380791675142,"middle income","middle emissions"
"AZE",2019,9944430,58044682,5.83690387483244,"middle income","middle emissions"
"AZE",2020,10011100,55789684,5.57278261130146,"middle income","middle emissions"
"AZE",2021,10072186,56441612,5.60371025713783,"middle income","middle emissions"
"AZE",2022,10127952,57093533,5.63722389284625,"middle income","middle emissions"
"AZE",2023,10178665,57745462,5.67318621842845,"middle income","middle emissions"
"AZE",2024,10224591,58397381,5.71146376417404,"middle income","middle emissions"
"AZE",2025,10266000,59049304,5.75192908630431,"middle income","middle emissions"
"AZE",2026,10303200,59547287,5.77949442891529,"middle income","middle emissions"
"AZE",2027,10336669,60045275,5.80895789543034,"middle income","middle emissions"
"AZE",2028,10366929,60543257,5.84003777782215,"middle income","middle emissions"
"AZE",2029,10394499,61041242,5.87245638293871,"middle income","middle emissions"
"AZE",2030,10419900,61539221,5.90593201470264,"middle income","middle emissions"
"AZE",2031,10443570,62590871,5.99324474293752,"middle income","middle emissions"
"AZE",2032,10465613,63642515,6.08110724140096,"middle income","middle emissions"
"AZE",2033,10486051,64694159,6.16954456925682,"middle income","middle emissions"
"AZE",2034,10504907,65745796,6.2585795381149,"middle income","middle emissions"
"AZE",2035,10522200,66797446,6.34823953165688,"middle income","middle emissions"
"AZE",2036,10537903,67588287,6.41382702042332,"middle income","middle emissions"
"AZE",2037,10551785,68379132,6.48033787648251,"middle income","middle emissions"
"AZE",2038,10563566,69169969,6.54797527653067,"middle income","middle emissions"
"AZE",2039,10572965,69960810,6.6169527658514,"middle income","middle emissions"
"AZE",2040,10579700,70751651,6.68749123321077,"middle income","middle emissions"
"AZE",2041,10583533,71620686,6.76718124278537,"middle income","middle emissions"
"AZE",2042,10584391,72489723,6.84873820326554,"middle income","middle emissions"
"AZE",2043,10582242,73358767,6.93225188008363,"middle income","middle emissions"
