"iso3c","year","pop","emissions","em_pc","income_class","emissions_class"
"ABW",2010,101900,1068684,10.4875760549558,"high income","high emissions"
"ABW",2011,102174,938828,9.18852154168379,"high income","middle emissions"
"ABW",2012,102559,1219301,11.8887762166168,"high income","high emissions"
"ABW",2013,103016,1244639,12.0819969713443,"high income","high emissions"
"ABW",2014,103509,1221309,11.7990609512216,"high income","high emissions"
"ABW",2015,104000,1220990,11.7402884615385,"high income","high emissions"
"ABW",2016,104458,1165649,11.1590208504854,"high income","high emissions"
"ABW",2017,104877,947408,9.03351545143358,"high income","middle emissions"
"ABW",2018,105257,921262,8.75250102130975,"high income","middle emissions"
"ABW",2019,105598,1026329,9.71920869713442,"high income","middle emissions"
"ABW",2020,105900,827613,7.81504249291785,"high income","middle emissions"
"ABW",2021,106164,962823,9.06920425002826,"high income","middle emissions"
"ABW",2022,106397,981724,9.22698948278617,"high income","middle emissions"
"ABW",2023,106609,1007796,9.45319813524186,"high income","middle emissions"
"ABW",2024,106807,1021502,9.56399861432303,"high income","middle emissions"
"ABW",2025,107000,1026269,9.59129906542056,"high income","middle emissions"
"ABW",2026,107196,1030359,9.61191648942125,"high income","middle emissions"
"ABW",2027,107394,1033878,9.62696240013409,"high income","middle emissions"
"ABW",2028,107595,1038549,9.65239091035829,"high income","middle emissions"
"ABW",2029,107797,1045325,9.69716225868994,"high income","middle emissions"
"ABW",2030,108000,1054684,9.76559259259259,"high income","middle emissions"
"ABW",2031,108201,1065950,9.85157253629819,"high income","middle emissions"
"ABW",2032,108392,1076412,9.93073289541664,"high income","middle emissions"
"ABW",2033,108562,1088389,10.0255061623773,"high income","high emissions"
"ABW",2034,108701,1103654,10.1531172666305,"high income","high emissions"
"ABW",2035,108800,1118526,10.2805698529412,"high income","high emissions"
"ABW",2036,108851,1133568,10.413941994102,"high income","high emissions"
"ABW",2037,108859,1149777,10.5620757126191,"high income","high emissions"
"ABW",2038,108831,1167279,10.725611268848,"high income","high emissions"
"ABW",2039,108775,1185109,10.8950494139278,"high income","high emissions"
"ABW",2040,108700,1203625,11.0729070837167,"high income","high emissions"
"ABW",2041,108612,1224086,11.2702647957868,"high income","high emissions"
"ABW",2042,108514,1243612,11.4603829920563,"high income","high emissions"
"ABW",2043,108411,1266947,11.6865170508528,"high income","high emissions"
"ABW",2044,108305,1292841,11.9370389178708,"high income","high emissions"
"ABW",2045,108200,1318231,12.183280961183,"high income","high emissions"
"ABW",2046,108100,1347167,12.4622294172063,"high income","high emissions"
"ABW",2047,108012,1376993,12.7485186831093,"high income","high emissions"
"ABW",2048,107944,1407794,13.041892092196,"high income","high emissions"
"ABW",2049,107904,1441480,13.3589116251483,"high income","high emissions"
"ABW",2050,107900,1476493,13.6839017608897,"high income","high emissions"
"AFG",2010,28422700,30595986,1.07646303834611,"low income","low emissions"
"AFG",2011,29351510,35796776,1.21958890701024,"low income","low emissions"
"AFG",2012,30388629,33214164,1.09298000906852,"low income","low emissions"
"AFG",2013,31493093,31200878,0.990721298793993,"low income","low emissions"
"AFG",2014,32623938,30927092,0.947987701546024,"low income","low emissions"
"AFG",2015,33740200,30524671,0.904697393613553,"low income","low emissions"
"AFG",2016,34811199,29118415,0.836466879523455,"low income","low emissions"
"AFG",2017,35847400,31599405,0.881497821320375,"low income","low emissions"
"AFG",2018,36869551,31708048,0.860006350497732,"low income","low emissions"
"AFG",2019,37898401,31243062,0.824389978880639,"low income","low emissions"
"AFG",2020,38954700,29247861,0.750817256967709,"low income","low emissions"
"AFG",2021,40054777,29216348,0.729409827946365,"low income","low emissions"
"AFG",2022,41197278,29342488,0.712243367146732,"low income","low emissions"
"AFG",2023,42376431,29462541,0.695257724747986,"low income","low emissions"
"AFG",2024,43586463,29463152,0.675970243329907,"low income","low emissions"
"AFG",2025,44821600,29508887,0.658363088332411,"low income","low emissions"
"AFG",2026,46076729,29643607,0.643353112153426,"low income","low emissions"
"AFG",2027,47349371,29787169,0.62909323547297,"low income","low emissions"
"AFG",2028,48637710,29935888,0.615487201186076,"low income","low emissions"
"AFG",2029,49939925,30108584,0.602896059615628,"low income","low emissions"
"AFG",2030,51254200,30294368,0.591061181327579,"low income","low emissions"
"AFG",2031,52578547,30470971,0.579532389892783,"low income","low emissions"
"AFG",2032,53910308,30667647,0.56886425134132,"low income","low emissions"
"AFG",2033,55246655,30872746,0.558816565455411,"low income","low emissions"
"AFG",2034,56584761,31101280,0.549640564886366,"low income","low emissions"
"AFG",2035,57921800,31341363,0.541097876792503,"low income","low emissions"
"AFG",2036,59255371,31601775,0.533314946251876,"low income","low emissions"
"AFG",2037,60584782,31893519,0.52642789075316,"low income","low emissions"
"AFG",2038,61909768,32236029,0.520693745775303,"low income","low emissions"
"AFG",2039,63230062,32580657,0.515271628232786,"low income","low emissions"
"AFG",2040,64545400,33000600,0.511277333473803,"low income","low emissions"
"AFG",2041,65855517,33434620,0.507696568535025,"low income","low emissions"
"AFG",2042,67160153,33837315,0.503830225044306,"low income","low emissions"
"AFG",2043,68459051,34278542,0.500715997363154,"low income","low emissions"
"AFG",2044,69751953,34727243,0.497867679776651,"low income","low emissions"
"AFG",2045,71038600,35181966,0.495251398535444,"low income","low emissions"
"AFG",2046,72318621,35656077,0.493041439493156,"low income","low emissions"
"AFG",2047,73591190,36152936,0.491267174780025,"low income","low emissions"
"AFG",2048,74855369,36663217,0.489787405897365,"low income","low emissions"
"AFG",2049,76110219,37219439,0.489020258895852,"low income","low emissions"
"AFG",2050,77354800,37845672,0.4892478811916,"low income","low emissions"
"AGO",2010,22057300,184907048,8.38303183073178,"middle income","middle emissions"
"AGO",2011,23112840,184173658,7.96845640778026,"middle income","middle emissions"
"AGO",2012,24282079,185319548,7.6319473303748,"middle income","middle emissions"
"AGO",2013,25503759,190487696,7.46900470632584,"middle income","middle emissions"
"AGO",2014,26716619,193224991,7.23238936034533,"middle income","middle emissions"
"AGO",2015,27859400,198551608,7.12691615756262,"middle income","middle emissions"
"AGO",2016,28886731,198955119,6.88742242935,"middle income","middle emissions"
"AGO",2017,29816795,194133460,6.51087616895109,"middle income","middle emissions"
"AGO",2018,30683663,193530127,6.30726934395023,"middle income","middle emissions"
"AGO",2019,31521408,194982643,6.18572124062478,"middle income","middle emissions"
"AGO",2020,32364100,191654509,5.92182415083379,"middle income","middle emissions"
"AGO",2021,33238619,189076358,5.68845408408815,"middle income","middle emissions"
"AGO",2022,34143073,187721904,5.49809631956678,"middle income","middle emissions"
"AGO",2023,35068377,186421721,5.31594949489678,"middle income","middle emissions"
"AGO",2024,36005448,185299677,5.146434422924,"middle income","middle emissions"
"AGO",2025,36945200,184293621,4.98829674761539,"middle income","low emissions"
"AGO",2026,37880361,183566422,4.84595228646316,"middle income","low emissions"
"AGO",2027,38810900,182767254,4.70917329925356,"middle income","low emissions"
"AGO",2028,39738598,181972766,4.5792447433601,"middle income","low emissions"
"AGO",2029,40665238,181139513,4.45440680809491,"middle income","low emissions"
"AGO",2030,41592600,180297038,4.33483451383179,"middle income","low emissions"
"AGO",2031,42521901,179716957,4.22645631482939,"middle income","low emissions"
"AGO",2032,43452104,179107642,4.12195556744502,"middle income","low emissions"
"AGO",2033,44381606,178523173,4.02245860593688,"middle income","low emissions"
"AGO",2034,45308805,177856517,3.92542943915647,"middle income","low emissions"
"AGO",2035,46232100,177231783,3.83352222806232,"middle income","low emissions"
"AGO",2036,47150061,176649100,3.74652961742722,"middle income","low emissions"
"AGO",2037,48061954,175994265,3.66182084482042,"middle income","low emissions"
"AGO",2038,48967216,175315265,3.58025796279699,"middle income","low emissions"
"AGO",2039,49865285,174595533,3.5013443320338,"middle income","low emissions"
"AGO",2040,50755600,173944061,3.42709102049823,"middle income","low emissions"
"AGO",2041,51637588,173377518,3.35758358814126,"middle income","low emissions"
"AGO",2042,52510630,172774254,3.29027196969452,"middle income","low emissions"
"AGO",2043,53374099,172195625,3.22620200108671,"middle income","low emissions"
"AGO",2044,54227365,171540674,3.16335993828946,"middle income","low emissions"
"AGO",2045,55069800,170819752,3.10187710868752,"middle income","low emissions"
"AGO",2046,55900840,170221200,3.04505621024657,"middle income","low emissions"
"AGO",2047,56720185,169585723,2.98986547734285,"middle income","low emissions"
"AGO",2048,57527600,168959685,2.93701953497104,"middle income","low emissions"
"AGO",2049,58322850,168210008,2.88411845443081,"middle income","low emissions"
"AGO",2050,59105700,167886270,2.84044127723722,"middle income","low emissions"
"ALB",2010,2940800,15976784,5.43280195865071,"middle income","middle emissions"
"ALB",2011,2928046,15594536,5.32591906001477,"middle income","middle emissions"
"ALB",2012,2922971,14519882,4.96750805943679,"middle income","low emissions"
"ALB",2013,2922492,14002675,4.79134758965978,"middle income","low emissions"
"ALB",2014,2923529,13709185,4.68925911116326,"middle income","low emissions"
"ALB",2015,2923000,12781531,4.37274409852891,"middle income","low emissions"
"ALB",2016,2918507,12451455,4.26637832288907,"middle income","low emissions"
"ALB",2017,2910383,12941192,4.44655978268152,"middle income","low emissions"
"ALB",2018,2899647,12832459,4.42552455523034,"middle income","low emissions"
"ALB",2019,2887313,12804773,4.43484062863985,"middle income","low emissions"
"ALB",2020,2874400,12018265,4.18113867241859,"middle income","low emissions"
"ALB",2021,2861695,11987024,4.18878461890593,"middle income","low emissions"
"ALB",2022,2849070,11481527,4.02992099176222,"middle income","low emissions"
"ALB",2023,2836167,11043146,3.89368679629937,"middle income","low emissions"
"ALB",2024,2822630,10662186,3.7773941324226,"middle income","low emissions"
"ALB",2025,2808100,10289516,3.66422705744097,"middle income","low emissions"
"ALB",2026,2792298,10275788,3.68004704368946,"middle income","low emissions"
"ALB",2027,2775252,10258744,3.69650900170507,"middle income","low emissions"
"ALB",2028,2757067,10240094,3.71412591714311,"middle income","low emissions"
"ALB",2029,2737848,10225630,3.73491515964363,"middle income","low emissions"
"ALB",2030,2717700,10210082,3.75688339404644,"middle income","low emissions"
"ALB",2031,2696711,10072735,3.73519261055412,"middle income","low emissions"
"ALB",2032,2674898,9940181,3.71609721193107,"middle income","low emissions"
"ALB",2033,2652259,9802501,3.69590639526532,"middle income","low emissions"
"ALB",2034,2628793,9670742,3.67877653356502,"middle income","low emissions"
"ALB",2035,2604500,9539885,3.66284699558457,"middle income","low emissions"
"ALB",2036,2579394,9521639,3.69142480753231,"middle income","low emissions"
"ALB",2037,2553555,9507794,3.72335587054127,"middle income","low emissions"
"ALB",2038,2527079,9495849,3.75763836429332,"middle income","low emissions"
"ALB",2039,2500062,9483149,3.79316552949487,"middle income","low emissions"
"ALB",2040,2472600,9474432,3.83176898810968,"middle income","low emissions"
"ALB",2041,2444776,9542339,3.9031547266498,"middle income","low emissions"
"ALB",2042,2416624,9603041,3.97374229503638,"middle income","low emissions"
"ALB",2043,2388163,9668440,4.04848412775845,"middle income","low emissions"
"ALB",2044,2359415,9727277,4.1227494951079,"middle income","low emissions"
"ALB",2045,2330400,9793604,4.20254205286646,"middle income","low emissions"
"ALB",2046,2301141,9896718,4.30078730508039,"middle income","low emissions"
"ALB",2047,2271668,9998231,4.40127298531299,"middle income","low emissions"
"ALB",2048,2242015,10101815,4.50568573359233,"middle income","low emissions"
"ALB",2049,2212215,10208301,4.61451576813284,"middle income","low emissions"
"ALB",2050,2182300,10325580,4.73151262429547,"middle income","low emissions"
"ARE",2010,8271500,211312671,25.5470798525056,"high income","high emissions"
"ARE",2011,8682018,218426652,25.1585117653522,"high income","high emissions"
"ARE",2012,8913724,229785948,25.7788942085261,"high income","high emissions"
"ARE",2013,9028422,240970582,26.6902213919553,"high income","high emissions"
"ARE",2014,9087913,244201627,26.8710348569578,"high income","high emissions"
"ARE",2015,9154000,259021410,28.2959809919161,"high income","high emissions"
"ARE",2016,9275182,269477805,29.0536406724957,"high income","high emissions"
"ARE",2017,9446743,276979897,29.3201473777788,"high income","high emissions"
"ARE",2018,9650662,274403140,28.4336079742509,"high income","high emissions"
"ARE",2019,9868921,296145913,30.0079322754737,"high income","high emissions"
"ARE",2020,10083500,283253347,28.0907767144345,"high income","high emissions"
"ARE",2021,10280235,292502307,28.4528813786844,"high income","high emissions"
"ARE",2022,10460392,307007604,29.3495314515938,"high income","high emissions"
"ARE",2023,10629090,319584525,30.0669695147938,"high income","high emissions"
"ARE",2024,10791453,331879967,30.7539649202012,"high income","high emissions"
"ARE",2025,10952600,344154266,31.4221523656483,"high income","high emissions"
"ARE",2026,11116614,356740750,32.0907742231582,"high income","high emissions"
"ARE",2027,11283417,369304097,32.7298102161783,"high income","high emissions"
"ARE",2028,11451894,381564234,33.3188758121582,"high income","high emissions"
"ARE",2029,11620927,393404704,33.8531258306674,"high income","high emissions"
"ARE",2030,11789400,404870737,34.341928936163,"high income","high emissions"
"ARE",2031,11956399,416545757,34.838730039036,"high income","high emissions"
"ARE",2032,12121820,427773552,35.2895482691543,"high income","high emissions"
"ARE",2033,12285761,438368756,35.6810421430142,"high income","high emissions"
"ARE",2034,12448322,448728807,36.0473328855086,"high income","high emissions"
"ARE",2035,12609600,459077412,36.4069765892653,"high income","high emissions"
"ARE",2036,12769590,469389456,36.7583811226515,"high income","high emissions"
"ARE",2037,12927866,478726506,37.0305900447916,"high income","high emissions"
"ARE",2038,13083897,488538812,37.3389374740568,"high income","high emissions"
"ARE",2039,13237152,497718347,37.6001081652609,"high income","high emissions"
"ARE",2040,13387100,507191136,37.8865576562512,"high income","high emissions"
"ARE",2041,13533241,516354571,38.1545389607707,"high income","high emissions"
"ARE",2042,13675193,525071173,38.3958875754075,"high income","high emissions"
"ARE",2043,13812604,533838500,38.6486501748693,"high income","high emissions"
"ARE",2044,13945124,542320235,38.8895957468718,"high income","high emissions"
"ARE",2045,14072400,550843691,39.1435498564566,"high income","high emissions"
"ARE",2046,14194148,558741803,39.3642367967419,"high income","high emissions"
"ARE",2047,14310352,566717435,39.60192139229,"high income","high emissions"
"ARE",2048,14421061,574905770,39.8657054428936,"high income","high emissions"
"ARE",2049,14526327,583682039,40.1809789219257,"high income","high emissions"
"ARE",2050,14626200,592209752,40.4896522678481,"high income","high emissions"
"ARG",2010,41223900,474136468,11.5014947154442,"middle income","high emissions"
"ARG",2011,41657143,479799587,11.5178226936975,"middle income","high emissions"
"ARG",2012,42096526,487919516,11.5904936193547,"middle income","high emissions"
"ARG",2013,42538007,489017386,11.496010755746,"middle income","high emissions"
"ARG",2014,42977546,497978601,11.5869482403672,"middle income","high emissions"
"ARG",2015,43411100,504041202,11.6108829769345,"middle income","high emissions"
"ARG",2016,43835432,507143080,11.5692501901202,"middle income","high emissions"
"ARG",2017,44250523,502240003,11.3499224178661,"middle income","high emissions"
"ARG",2018,44657157,498266546,11.1575966647407,"middle income","high emissions"
"ARG",2019,45056121,492955524,10.9409224109639,"middle income","high emissions"
"ARG",2020,45448200,463268847,10.1933376239323,"middle income","high emissions"
"ARG",2021,45834073,498306309,10.8719621972064,"middle income","high emissions"
"ARG",2022,46213998,510036549,11.036408254486,"middle income","high emissions"
"ARG",2023,46588126,517558911,11.1092451110826,"middle income","high emissions"
"ARG",2024,46956609,524016897,11.1595983645242,"middle income","high emissions"
"ARG",2025,47319600,528124948,11.1608075300721,"middle income","high emissions"
"ARG",2026,47677266,532240787,11.1634083002998,"middle income","high emissions"
"ARG",2027,48029846,536318874,11.1663667212258,"middle income","high emissions"
"ARG",2028,48377592,540530367,11.1731556833172,"middle income","high emissions"
"ARG",2029,48720758,544857938,11.1832812207068,"middle income","high emissions"
"ARG",2030,49059600,549261480,11.1958002103564,"middle income","high emissions"
"ARG",2031,49394281,547171613,11.0776308901024,"middle income","high emissions"
"ARG",2032,49724612,545078095,10.9619376215545,"middle income","high emissions"
"ARG",2033,50050312,543246442,10.8540071038918,"middle income","high emissions"
"ARG",2034,50371101,541162085,10.7435032043473,"middle income","high emissions"
"ARG",2035,50686700,539223354,10.6383598458767,"middle income","high emissions"
"ARG",2036,50996846,537933806,10.5483740308175,"middle income","high emissions"
"ARG",2037,51301340,536536062,10.4585194460807,"middle income","high emissions"
"ARG",2038,51600001,535250037,10.3730625315298,"middle income","high emissions"
"ARG",2039,51892648,533979703,10.290083924798,"middle income","high emissions"
"ARG",2040,52179100,532810896,10.2111936771619,"middle income","high emissions"
"ARG",2041,52459190,532580522,10.1522826029148,"middle income","high emissions"
"ARG",2042,52732814,532535721,10.0987540888677,"middle income","high emissions"
"ARG",2043,52999883,532574761,10.0486025789906,"middle income","high emissions"
"ARG",2044,53260308,532582075,9.99960561624991,"middle income","middle emissions"
"ARG",2045,53514000,532630668,9.95310886870725,"middle income","middle emissions"
"ARG",2046,53760841,532972821,9.91377387492878,"middle income","middle emissions"
"ARG",2047,54000596,533415710,9.87795968029686,"middle income","middle emissions"
"ARG",2048,54233001,533809263,9.84288630828303,"middle income","middle emissions"
"ARG",2049,54457790,534632147,9.81736767136529,"middle income","middle emissions"
"ARG",2050,54674700,535908623,9.80176613680551,"middle income","middle emissions"
"ARM",2010,2915400,7332334,2.51503532962887,"middle income","low emissions"
"ARM",2011,2911238,7980420,2.74124616400308,"middle income","low emissions"
"ARM",2012,2911243,8886162,3.05236010872332,"middle income","low emissions"
"ARM",2013,2913548,8761876,3.00728733489203,"middle income","low emissions"
"ARM",2014,2916289,8803324,3.01867338936573,"middle income","low emissions"
"ARM",2015,2917600,8378000,2.87153825061695,"middle income","low emissions"
"ARM",2016,2916022,8543355,2.9297978547487,"middle income","low emissions"
"ARM",2017,2911715,8799685,3.02216563090824,"middle income","low emissions"
"ARM",2018,2905248,8948015,3.07994876857329,"middle income","low emissions"
"ARM",2019,2897188,9465515,3.26713868758258,"middle income","low emissions"
"ARM",2020,2888100,8368254,2.89749454658772,"middle income","low emissions"
"ARM",2021,2878441,8491709,2.95010701973742,"middle income","low emissions"
"ARM",2022,2868216,8275796,2.88534615245156,"middle income","low emissions"
"ARM",2023,2857322,8280667,2.89805174215577,"middle income","low emissions"
"ARM",2024,2845651,8324063,2.9251875932783,"middle income","low emissions"
"ARM",2025,2833100,8377083,2.9568610356147,"middle income","low emissions"
"ARM",2026,2819605,8434302,2.991306229064,"middle income","low emissions"
"ARM",2027,2805276,8485449,3.02481787888251,"middle income","low emissions"
"ARM",2028,2790264,8531901,3.05773969774903,"middle income","low emissions"
"ARM",2029,2774721,8570141,3.0886496336028,"middle income","low emissions"
"ARM",2030,2758800,8609025,3.12056872553284,"middle income","low emissions"
"ARM",2031,2742637,8643818,3.15164493150205,"middle income","low emissions"
"ARM",2032,2726311,8674243,3.181677732291,"middle income","low emissions"
"ARM",2033,2709887,8702091,3.21123759034971,"middle income","low emissions"
"ARM",2034,2693428,8725713,3.23963105752224,"middle income","low emissions"
"ARM",2035,2677000,8752054,3.26935151288756,"middle income","low emissions"
"ARM",2036,2660653,8773795,3.29760964695509,"middle income","low emissions"
"ARM",2037,2644384,8796558,3.32650553021044,"middle income","low emissions"
"ARM",2038,2628180,8812773,3.3531847133758,"middle income","low emissions"
"ARM",2039,2612023,8833727,3.38194839785101,"middle income","low emissions"
"ARM",2040,2595900,8851177,3.4096756423591,"middle income","low emissions"
"ARM",2041,2579788,8862878,3.43550632842699,"middle income","low emissions"
"ARM",2042,2563643,8866148,3.45841757218146,"middle income","low emissions"
"ARM",2043,2547414,8862306,3.47894217429911,"middle income","low emissions"
"ARM",2044,2531050,8854636,3.49840421959266,"middle income","low emissions"
"ARM",2045,2514500,8845794,3.51791370053689,"middle income","low emissions"
"ARM",2046,2497721,8830686,3.53549735939282,"middle income","low emissions"
"ARM",2047,2480699,8813355,3.55277081177523,"middle income","low emissions"
"ARM",2048,2463426,8801933,3.57304542535477,"middle income","low emissions"
"ARM",2049,2445895,8785302,3.59185574196766,"middle income","low emissions"
"ARM",2050,2428100,8762627,3.60884106914872,"middle income","low emissions"
"AUS",2010,22156600,579236221,26.1428297211666,"high income","high emissions"
"AUS",2011,22525088,583552357,25.9067736827488,"high income","high emissions"
"AUS",2012,22871824,584062833,25.5363469481052,"high income","high emissions"
"AUS",2013,23198567,574157314,24.7496888062095,"high income","high emissions"
"AUS",2014,23507073,564578083,24.0173705590654,"high income","high emissions"
"AUS",2015,23799100,572174416,24.0418509943653,"high income","high emissions"
"AUS",2016,24076768,570457413,23.6932719956433,"high income","high emissions"
"AUS",2017,24343654,576389418,23.6771939824646,"high income","high emissions"
"AUS",2018,24603695,572587181,23.2724060755915,"high income","high emissions"
"AUS",2019,24860831,585540769,23.5527432288969,"high income","high emissions"
"AUS",2020,25119000,554705162,22.0830909669971,"high income","high emissions"
"AUS",2021,25381212,564895980,22.2564619845577,"high income","high emissions"
"AUS",2022,25646758,574681516,22.4075696429155,"high income","high emissions"
"AUS",2023,25913997,575531524,22.2092919127837,"high income","high emissions"
"AUS",2024,26181291,575372081,21.9764594878075,"high income","high emissions"
"AUS",2025,26447000,575221323,21.7499649487655,"high income","high emissions"
"AUS",2026,26709790,576106700,21.5691212847424,"high income","high emissions"
"AUS",2027,26969551,576911920,21.3912319118698,"high income","high emissions"
"AUS",2028,27226477,577614831,21.2151881053138,"high income","high emissions"
"AUS",2029,27480761,578278212,21.0430203151943,"high income","high emissions"
"AUS",2030,27732600,578823230,20.8715818206731,"high income","high emissions"
"AUS",2031,27982169,577002356,20.6203584861488,"high income","high emissions"
"AUS",2032,28229569,575011043,20.3691045725849,"high income","high emissions"
"AUS",2033,28474886,572747508,20.1141282181077,"high income","high emissions"
"AUS",2034,28718201,570350209,19.8602345947784,"high income","high emissions"
"AUS",2035,28959600,567871952,19.6091089655934,"high income","high emissions"
"AUS",2036,29199213,564931710,19.3474978246845,"high income","high emissions"
"AUS",2037,29437361,561861345,19.0866750929202,"high income","high emissions"
"AUS",2038,29674412,558628600,18.8252626538986,"high income","high emissions"
"AUS",2039,29910736,555366153,18.5674519343155,"high income","high emissions"
"AUS",2040,30146700,551945125,18.3086415760266,"high income","high emissions"
"AUS",2041,30382633,548803503,18.0630659298027,"high income","high emissions"
"AUS",2042,30618702,545446804,17.8141713518751,"high income","high emissions"
"AUS",2043,30855035,542017220,17.5665728462146,"high income","high emissions"
"AUS",2044,31091758,538432643,17.3175361457528,"high income","high emissions"
"AUS",2045,31329000,534940632,17.0749347888538,"high income","high emissions"
"AUS",2046,31566842,531509509,16.8375889168768,"high income","high emissions"
"AUS",2047,31805181,527776873,16.5940534342502,"high income","high emissions"
"AUS",2048,32043869,524363086,16.3639130468296,"high income","high emissions"
"AUS",2049,32282758,520907514,16.1357810258962,"high income","high emissions"
"AUS",2050,32521700,516794592,15.8907619220397,"high income","high emissions"
"AUT",2010,8393600,85608870,10.1993030404117,"high income","high emissions"
"AUT",2011,8446551,84114897,9.95849039448172,"high income","middle emissions"
"AUT",2012,8507281,81094563,9.53237150624271,"high income","middle emissions"
"AUT",2013,8570066,82153593,9.58610972190879,"high income","middle emissions"
"AUT",2014,8629181,78886827,9.14186722934656,"high income","middle emissions"
"AUT",2015,8678900,79901717,9.20643364942562,"high income","middle emissions"
"AUT",2016,8715109,80368475,9.22174065751788,"high income","middle emissions"
"AUT",2017,8740136,83289818,9.52957917359638,"high income","middle emissions"
"AUT",2018,8757918,81036811,9.25297667779031,"high income","middle emissions"
"AUT",2019,8772393,83965838,9.57160013236981,"high income","middle emissions"
"AUT",2020,8787500,76040004,8.65320102418208,"high income","middle emissions"
"AUT",2021,8806313,78505805,8.91471890676609,"high income","middle emissions"
"AUT",2022,8828452,79119736,8.96190362704583,"high income","middle emissions"
"AUT",2023,8852674,80034478,9.04071221870364,"high income","middle emissions"
"AUT",2024,8877738,80337058,9.04927110937493,"high income","middle emissions"
"AUT",2025,8902400,80348641,9.02550334741193,"high income","middle emissions"
"AUT",2026,8925658,80352079,9.00237035745712,"high income","middle emissions"
"AUT",2027,8947469,80364569,8.9818214514071,"high income","middle emissions"
"AUT",2028,8968031,80353120,8.95995118660941,"high income","middle emissions"
"AUT",2029,8987542,80340923,8.93914298258634,"high income","middle emissions"
"AUT",2030,9006200,80318339,8.91811629766161,"high income","middle emissions"
"AUT",2031,9024175,80277266,8.89580111201301,"high income","middle emissions"
"AUT",2032,9041523,80228633,8.87335385863643,"high income","middle emissions"
"AUT",2033,9058274,80174839,8.85100616298425,"high income","middle emissions"
"AUT",2034,9074457,80101052,8.82709037025576,"high income","middle emissions"
"AUT",2035,9090100,80026420,8.80368972838583,"high income","middle emissions"
"AUT",2036,9105248,79952274,8.78090020172982,"high income","middle emissions"
"AUT",2037,9120010,79906287,8.76164466924927,"high income","middle emissions"
"AUT",2038,9134506,79816558,8.73791729952337,"high income","middle emissions"
"AUT",2039,9148862,79747805,8.71669121252457,"high income","middle emissions"
"AUT",2040,9163200,79649316,8.69230356207438,"high income","middle emissions"
"AUT",2041,9177613,79578621,8.6709497338796,"high income","middle emissions"
"AUT",2042,9192076,79439708,8.64219442920185,"high income","middle emissions"
"AUT",2043,9206531,79362596,8.62024969013845,"high income","middle emissions"
"AUT",2044,9220925,79263184,8.59601222220114,"high income","middle emissions"
"AUT",2045,9235200,79163278,8.57190726784477,"high income","middle emissions"
"AUT",2046,9249305,79062190,8.54790603185861,"high income","middle emissions"
"AUT",2047,9263201,78943409,8.52226017766429,"high income","middle emissions"
"AUT",2048,9276855,78844906,8.49909867083187,"high income","middle emissions"
"AUT",2049,9290233,78762236,8.47796131700895,"high income","middle emissions"
"AUT",2050,9303300,78702057,8.45958498597272,"high income","middle emissions"
"AZE",2010,9093200,47602746,5.23498284432323,"middle income","middle emissions"
"AZE",2011,9201387,50463190,5.48430252960776,"middle income","middle emissions"
"AZE",2012,9309558,54055489,5.80645063922476,"middle income","middle emissions"
"AZE",2013,9416015,55571425,5.90179869084746,"middle income","middle emissions"
"AZE",2014,9519062,57626115,6.05375981372955,"middle income","middle emissions"
"AZE",2015,9617000,57475323,5.97642955183529,"middle income","middle emissions"
"AZE",2016,9708457,57691136,5.94235891450104,"middle income","middle emissions"
"AZE",2017,9793351,57124165,5.83295390923903,"middle income","middle emissions"
"AZE",2018,9871928,57689651,5.84380791675142,"middle income","middle emissions"
"AZE",2019,9944430,58044682,5.83690387483244,"middle income","middle emissions"
"AZE",2020,10011100,55789684,5.57278261130146,"middle income","middle emissions"
"AZE",2021,10072186,57109126,5.66998325884768,"middle income","middle emissions"
"AZE",2022,10127952,57578599,5.6851176822323,"middle income","middle emissions"
"AZE",2023,10178665,57981842,5.69640930318465,"middle income","middle emissions"
"AZE",2024,10224591,58387991,5.71054539003076,"middle income","middle emissions"
"AZE",2025,10266000,58795193,5.72717640755893,"middle income","middle emissions"
"AZE",2026,10303200,59216327,5.7473723697492,"middle income","middle emissions"
"AZE",2027,10336669,59634033,5.76917312530758,"middle income","middle emissions"
"AZE",2028,10366929,60082166,5.7955606718248,"middle income","middle emissions"
"AZE",2029,10394499,60538532,5.82409330165889,"middle income","middle emissions"
"AZE",2030,10419900,60979274,5.85219378304974,"middle income","middle emissions"
"AZE",2031,10443570,61367421,5.87609610506752,"middle income","middle emissions"
"AZE",2032,10465613,61693865,5.89491174573338,"middle income","middle emissions"
"AZE",2033,10486051,61971710,5.90991880546833,"middle income","middle emissions"
"AZE",2034,10504907,62243196,5.92515440641217,"middle income","middle emissions"
"AZE",2035,10522200,62516448,5.94138564178594,"middle income","middle emissions"
"AZE",2036,10537903,62722198,5.95205687507277,"middle income","middle emissions"
"AZE",2037,10551785,62818706,5.95337243888119,"middle income","middle emissions"
"AZE",2038,10563566,62918267,5.95615789213605,"middle income","middle emissions"
"AZE",2039,10572965,63001685,5.95875281910041,"middle income","middle emissions"
"AZE",2040,10579700,63103881,5.96461912908684,"middle income","middle emissions"
"AZE",2041,10583533,63164619,5.9681978598262,"middle income","middle emissions"
"AZE",2042,10584391,63142785,5.96565121224263,"middle income","middle emissions"
"AZE",2043,10582242,63082824,5.96119650259369,"middle income","middle emissions"
